tree= 1, node=  1, feature=15, thr= 21.57, gain=0.621424
ID=  688, predicted=class1, true=class1, accuracy=1.00
ID=  689, predicted=class9, true=class9, accuracy=1.00
ID=  690, predicted=class9, true=class9, accuracy=1.00
ID=  691, predicted=zero  , true=zero  , accuracy=1.00
ID=  692, predicted=class5, true=class3, accuracy=0.00
ID=  693, predicted=eight , true=eight , accuracy=1.00
ID=  694, predicted=zero  , true=class9, accuracy=0.00
ID=  695, predicted=class5, true=class5, accuracy=1.00
ID=  696, predicted=class7, true=class7, accuracy=1.00
ID=  697, predicted=zero  , true=zero  , accuracy=1.00
ID=  698, predicted=two   , true=two   , accuracy=1.00
ID=  699, predicted=class1, true=class1, accuracy=1.00
ID=  700, predicted=six   , true=six   , accuracy=1.00
ID=  701, predicted=six   , true=eight , accuracy=0.00
ID=  702, predicted=class3, true=class3, accuracy=1.00
ID=  703, predicted=eight , true=eight , accuracy=1.00
ID=  704, predicted=class3, true=class3, accuracy=1.00
ID=  705, predicted=zero  , true=zero  , accuracy=1.00
ID=  706, predicted=class5, true=eight , accuracy=0.00
ID=  707, predicted=class3, true=class3, accuracy=1.00
ID=  708, predicted=zero  , true=zero  , accuracy=1.00
ID=  709, predicted=class7, true=class7, accuracy=1.00
ID=  710, predicted=class5, true=class5, accuracy=1.00
ID=  711, predicted=class5, true=class5, accuracy=1.00
ID=  712, predicted=two   , true=two   , accuracy=1.00
ID=  713, predicted=two   , true=two   , accuracy=1.00
ID=  714, predicted=eight , true=class7, accuracy=0.00
ID=  715, predicted=eight , true=eight , accuracy=1.00
ID=  716, predicted=four  , true=class9, accuracy=0.00
ID=  717, predicted=class3, true=class3, accuracy=1.00
ID=  718, predicted=zero  , true=zero  , accuracy=1.00
ID=  719, predicted=class3, true=class3, accuracy=1.00
ID=  720, predicted=class1, true=class1, accuracy=1.00
ID=  721, predicted=class5, true=class5, accuracy=1.00
ID=  722, predicted=two   , true=two   , accuracy=1.00
ID=  723, predicted=eight , true=eight , accuracy=1.00
ID=  724, predicted=six   , true=six   , accuracy=1.00
ID=  725, predicted=six   , true=six   , accuracy=1.00
ID=  726, predicted=four  , true=four  , accuracy=1.00
ID=  727, predicted=six   , true=six   , accuracy=1.00
ID=  728, predicted=two   , true=two   , accuracy=1.00
ID=  729, predicted=zero  , true=zero  , accuracy=1.00
ID=  730, predicted=class3, true=class3, accuracy=1.00
ID=  731, predicted=eight , true=eight , accuracy=1.00
ID=  732, predicted=class1, true=class1, accuracy=1.00
ID=  733, predicted=class7, true=class7, accuracy=1.00
ID=  734, predicted=six   , true=six   , accuracy=1.00
ID=  735, predicted=two   , true=two   , accuracy=1.00
ID=  736, predicted=four  , true=four  , accuracy=1.00
ID=  737, predicted=class5, true=class5, accuracy=1.00
ID=  738, predicted=two   , true=two   , accuracy=1.00
ID=  739, predicted=eight , true=eight , accuracy=1.00
ID=  740, predicted=class1, true=class1, accuracy=1.00
ID=  741, predicted=class5, true=class5, accuracy=1.00
ID=  742, predicted=class5, true=class5, accuracy=1.00
ID=  743, predicted=class5, true=class5, accuracy=1.00
ID=  744, predicted=class7, true=class7, accuracy=1.00
ID=  745, predicted=class1, true=class1, accuracy=1.00
ID=  746, predicted=two   , true=class1, accuracy=0.00
ID=  747, predicted=class3, true=class3, accuracy=1.00
ID=  748, predicted=class9, true=class9, accuracy=1.00
ID=  749, predicted=two   , true=two   , accuracy=1.00
ID=  750, predicted=class3, true=class3, accuracy=1.00
ID=  751, predicted=class7, true=class7, accuracy=1.00
ID=  752, predicted=eight , true=eight , accuracy=1.00
ID=  753, predicted=zero  , true=zero  , accuracy=1.00
ID=  754, predicted=eight , true=eight , accuracy=1.00
ID=  755, predicted=class1, true=class1, accuracy=1.00
ID=  756, predicted=class5, true=class5, accuracy=1.00
ID=  757, predicted=class5, true=class5, accuracy=1.00
ID=  758, predicted=two   , true=two   , accuracy=1.00
ID=  759, predicted=six   , true=six   , accuracy=1.00
ID=  760, predicted=two   , true=two   , accuracy=1.00
ID=  761, predicted=eight , true=eight , accuracy=1.00
ID=  762, predicted=class5, true=class3, accuracy=0.00
ID=  763, predicted=six   , true=six   , accuracy=1.00
ID=  764, predicted=two   , true=two   , accuracy=1.00
ID=  765, predicted=eight , true=eight , accuracy=1.00
ID=  766, predicted=class9, true=class9, accuracy=1.00
ID=  767, predicted=four  , true=four  , accuracy=1.00
ID=  768, predicted=class1, true=class1, accuracy=1.00
ID=  769, predicted=class7, true=class7, accuracy=1.00
ID=  770, predicted=two   , true=two   , accuracy=1.00
ID=  771, predicted=zero  , true=zero  , accuracy=1.00
ID=  772, predicted=zero  , true=zero  , accuracy=1.00
ID=  773, predicted=six   , true=six   , accuracy=1.00
ID=  774, predicted=zero  , true=eight , accuracy=0.00
ID=  775, predicted=class9, true=class9, accuracy=1.00
ID=  776, predicted=class1, true=class1, accuracy=1.00
ID=  777, predicted=class5, true=class5, accuracy=1.00
ID=  778, predicted=class5, true=class5, accuracy=1.00
ID=  779, predicted=eight , true=eight , accuracy=1.00
ID=  780, predicted=class7, true=two   , accuracy=0.00
ID=  781, predicted=zero  , true=eight , accuracy=0.00
ID=  782, predicted=class1, true=class1, accuracy=1.00
ID=  783, predicted=eight , true=eight , accuracy=1.00
ID=  784, predicted=class9, true=class1, accuracy=0.00
ID=  785, predicted=zero  , true=zero  , accuracy=1.00
ID=  786, predicted=six   , true=six   , accuracy=1.00
ID=  787, predicted=four  , true=four  , accuracy=1.00
ID=  788, predicted=class3, true=class3, accuracy=1.00
ID=  789, predicted=class5, true=class5, accuracy=1.00
ID=  790, predicted=class7, true=class7, accuracy=1.00
ID=  791, predicted=six   , true=six   , accuracy=1.00
ID=  792, predicted=class7, true=class7, accuracy=1.00
ID=  793, predicted=class1, true=class1, accuracy=1.00
ID=  794, predicted=class1, true=class1, accuracy=1.00
ID=  795, predicted=class5, true=class3, accuracy=0.00
ID=  796, predicted=class7, true=class7, accuracy=1.00
ID=  797, predicted=class3, true=class3, accuracy=1.00
ID=  798, predicted=class3, true=class3, accuracy=1.00
ID=  799, predicted=two   , true=two   , accuracy=1.00
ID=  800, predicted=class5, true=class9, accuracy=0.00
ID=  801, predicted=six   , true=six   , accuracy=1.00
ID=  802, predicted=class5, true=class5, accuracy=1.00
ID=  803, predicted=class9, true=eight , accuracy=0.00
ID=  804, predicted=eight , true=eight , accuracy=1.00
ID=  805, predicted=zero  , true=zero  , accuracy=1.00
ID=  806, predicted=class5, true=class5, accuracy=1.00
ID=  807, predicted=class1, true=class1, accuracy=1.00
ID=  808, predicted=class5, true=class5, accuracy=1.00
ID=  809, predicted=eight , true=eight , accuracy=1.00
ID=  810, predicted=two   , true=two   , accuracy=1.00
ID=  811, predicted=six   , true=six   , accuracy=1.00
ID=  812, predicted=six   , true=class1, accuracy=0.00
ID=  813, predicted=two   , true=two   , accuracy=1.00
ID=  814, predicted=six   , true=zero  , accuracy=0.00
ID=  815, predicted=two   , true=two   , accuracy=1.00
ID=  816, predicted=class3, true=class3, accuracy=1.00
ID=  817, predicted=class3, true=class3, accuracy=1.00
ID=  818, predicted=four  , true=class1, accuracy=0.00
ID=  819, predicted=class1, true=class1, accuracy=1.00
ID=  820, predicted=two   , true=two   , accuracy=1.00
ID=  821, predicted=four  , true=four  , accuracy=1.00
ID=  822, predicted=four  , true=four  , accuracy=1.00
ID=  823, predicted=zero  , true=zero  , accuracy=1.00
ID=  824, predicted=two   , true=two   , accuracy=1.00
ID=  825, predicted=class1, true=class1, accuracy=1.00
ID=  826, predicted=eight , true=eight , accuracy=1.00
ID=  827, predicted=six   , true=six   , accuracy=1.00
ID=  828, predicted=class5, true=class5, accuracy=1.00
ID=  829, predicted=eight , true=eight , accuracy=1.00
ID=  830, predicted=class3, true=class3, accuracy=1.00
ID=  831, predicted=four  , true=four  , accuracy=1.00
ID=  832, predicted=class5, true=class5, accuracy=1.00
ID=  833, predicted=class1, true=class1, accuracy=1.00
ID=  834, predicted=class5, true=class5, accuracy=1.00
ID=  835, predicted=class7, true=class7, accuracy=1.00
ID=  836, predicted=four  , true=class9, accuracy=0.00
ID=  837, predicted=class3, true=class3, accuracy=1.00
ID=  838, predicted=six   , true=six   , accuracy=1.00
ID=  839, predicted=class1, true=class1, accuracy=1.00
ID=  840, predicted=class5, true=class5, accuracy=1.00
ID=  841, predicted=six   , true=six   , accuracy=1.00
ID=  842, predicted=six   , true=six   , accuracy=1.00
ID=  843, predicted=zero  , true=zero  , accuracy=1.00
ID=  844, predicted=class5, true=class5, accuracy=1.00
ID=  845, predicted=six   , true=six   , accuracy=1.00
ID=  846, predicted=two   , true=two   , accuracy=1.00
ID=  847, predicted=four  , true=four  , accuracy=1.00
ID=  848, predicted=four  , true=four  , accuracy=1.00
ID=  849, predicted=four  , true=four  , accuracy=1.00
ID=  850, predicted=class3, true=class1, accuracy=0.00
ID=  851, predicted=eight , true=eight , accuracy=1.00
ID=  852, predicted=class3, true=class7, accuracy=0.00
ID=  853, predicted=class7, true=class7, accuracy=1.00
ID=  854, predicted=four  , true=four  , accuracy=1.00
ID=  855, predicted=zero  , true=zero  , accuracy=1.00
ID=  856, predicted=class1, true=class1, accuracy=1.00
ID=  857, predicted=class1, true=class1, accuracy=1.00
ID=  858, predicted=zero  , true=zero  , accuracy=1.00
ID=  859, predicted=class7, true=class3, accuracy=0.00
ID=  860, predicted=two   , true=two   , accuracy=1.00
ID=  861, predicted=two   , true=two   , accuracy=1.00
ID=  862, predicted=class5, true=class9, accuracy=0.00
ID=  863, predicted=two   , true=two   , accuracy=1.00
ID=  864, predicted=two   , true=two   , accuracy=1.00
ID=  865, predicted=zero  , true=zero  , accuracy=1.00
ID=  866, predicted=class3, true=class3, accuracy=1.00
ID=  867, predicted=class7, true=class7, accuracy=1.00
ID=  868, predicted=two   , true=two   , accuracy=1.00
ID=  869, predicted=eight , true=eight , accuracy=1.00
ID=  870, predicted=class9, true=class9, accuracy=1.00
ID=  871, predicted=four  , true=four  , accuracy=1.00
ID=  872, predicted=six   , true=six   , accuracy=1.00
ID=  873, predicted=class9, true=class9, accuracy=1.00
ID=  874, predicted=class1, true=class1, accuracy=1.00
ID=  875, predicted=class1, true=class1, accuracy=1.00
ID=  876, predicted=class7, true=class9, accuracy=0.00
ID=  877, predicted=class5, true=eight , accuracy=0.00
ID=  878, predicted=class5, true=class5, accuracy=1.00
ID=  879, predicted=class1, true=class1, accuracy=1.00
ID=  880, predicted=four  , true=four  , accuracy=1.00
ID=  881, predicted=zero  , true=zero  , accuracy=1.00
ID=  882, predicted=two   , true=two   , accuracy=1.00
ID=  883, predicted=class1, true=class1, accuracy=1.00
ID=  884, predicted=class9, true=class9, accuracy=1.00
ID=  885, predicted=class3, true=class3, accuracy=1.00
ID=  886, predicted=class3, true=class3, accuracy=1.00
ID=  887, predicted=two   , true=two   , accuracy=1.00
ID=  888, predicted=class5, true=class3, accuracy=0.00
ID=  889, predicted=four  , true=four  , accuracy=1.00
ID=  890, predicted=class7, true=class7, accuracy=1.00
ID=  891, predicted=two   , true=two   , accuracy=1.00
ID=  892, predicted=class9, true=class9, accuracy=1.00
ID=  893, predicted=class3, true=class3, accuracy=1.00
ID=  894, predicted=four  , true=four  , accuracy=1.00
ID=  895, predicted=zero  , true=zero  , accuracy=1.00
ID=  896, predicted=zero  , true=zero  , accuracy=1.00
ID=  897, predicted=class7, true=class7, accuracy=1.00
ID=  898, predicted=class3, true=class3, accuracy=1.00
ID=  899, predicted=two   , true=two   , accuracy=1.00
ID=  900, predicted=six   , true=two   , accuracy=0.00
ID=  901, predicted=eight , true=eight , accuracy=1.00
ID=  902, predicted=class5, true=class5, accuracy=1.00
ID=  903, predicted=class5, true=eight , accuracy=0.00
ID=  904, predicted=class1, true=class1, accuracy=1.00
ID=  905, predicted=four  , true=four  , accuracy=1.00
ID=  906, predicted=zero  , true=zero  , accuracy=1.00
ID=  907, predicted=six   , true=six   , accuracy=1.00
ID=  908, predicted=four  , true=four  , accuracy=1.00
ID=  909, predicted=two   , true=two   , accuracy=1.00
ID=  910, predicted=class1, true=two   , accuracy=0.00
ID=  911, predicted=class7, true=class7, accuracy=1.00
ID=  912, predicted=four  , true=four  , accuracy=1.00
ID=  913, predicted=class5, true=class5, accuracy=1.00
ID=  914, predicted=class5, true=class3, accuracy=0.00
ID=  915, predicted=class7, true=class7, accuracy=1.00
ID=  916, predicted=class7, true=class7, accuracy=1.00
ID=  917, predicted=two   , true=two   , accuracy=1.00
ID=  918, predicted=class5, true=eight , accuracy=0.00
ID=  919, predicted=class1, true=class1, accuracy=1.00
ID=  920, predicted=two   , true=two   , accuracy=1.00
ID=  921, predicted=two   , true=two   , accuracy=1.00
ID=  922, predicted=four  , true=class9, accuracy=0.00
ID=  923, predicted=two   , true=two   , accuracy=1.00
ID=  924, predicted=four  , true=four  , accuracy=1.00
ID=  925, predicted=two   , true=two   , accuracy=1.00
ID=  926, predicted=class7, true=class7, accuracy=1.00
ID=  927, predicted=class5, true=class5, accuracy=1.00
ID=  928, predicted=class9, true=class9, accuracy=1.00
ID=  929, predicted=class3, true=class3, accuracy=1.00
ID=  930, predicted=class9, true=class9, accuracy=1.00
ID=  931, predicted=two   , true=two   , accuracy=1.00
ID=  932, predicted=zero  , true=zero  , accuracy=1.00
ID=  933, predicted=zero  , true=zero  , accuracy=1.00
ID=  934, predicted=class5, true=class5, accuracy=1.00
ID=  935, predicted=eight , true=eight , accuracy=1.00
ID=  936, predicted=four  , true=four  , accuracy=1.00
ID=  937, predicted=two   , true=two   , accuracy=1.00
ID=  938, predicted=class5, true=class5, accuracy=1.00
ID=  939, predicted=four  , true=four  , accuracy=1.00
ID=  940, predicted=class3, true=class3, accuracy=1.00
ID=  941, predicted=zero  , true=zero  , accuracy=1.00
ID=  942, predicted=class7, true=eight , accuracy=0.00
ID=  943, predicted=eight , true=eight , accuracy=1.00
ID=  944, predicted=class1, true=class1, accuracy=1.00
ID=  945, predicted=two   , true=two   , accuracy=1.00
ID=  946, predicted=class1, true=class1, accuracy=1.00
ID=  947, predicted=two   , true=two   , accuracy=1.00
ID=  948, predicted=eight , true=eight , accuracy=1.00
ID=  949, predicted=class5, true=class5, accuracy=1.00
ID=  950, predicted=two   , true=two   , accuracy=1.00
ID=  951, predicted=class5, true=class5, accuracy=1.00
ID=  952, predicted=class7, true=class7, accuracy=1.00
ID=  953, predicted=class3, true=class7, accuracy=0.00
ID=  954, predicted=zero  , true=zero  , accuracy=1.00
ID=  955, predicted=class3, true=class3, accuracy=1.00
ID=  956, predicted=class9, true=class9, accuracy=1.00
ID=  957, predicted=class3, true=class3, accuracy=1.00
ID=  958, predicted=four  , true=four  , accuracy=1.00
ID=  959, predicted=class9, true=class9, accuracy=1.00
ID=  960, predicted=class7, true=class7, accuracy=1.00
ID=  961, predicted=four  , true=four  , accuracy=1.00
ID=  962, predicted=class5, true=class5, accuracy=1.00
ID=  963, predicted=six   , true=six   , accuracy=1.00
ID=  964, predicted=class1, true=class1, accuracy=1.00
ID=  965, predicted=class7, true=class7, accuracy=1.00
ID=  966, predicted=four  , true=four  , accuracy=1.00
ID=  967, predicted=zero  , true=zero  , accuracy=1.00
ID=  968, predicted=class9, true=class9, accuracy=1.00
ID=  969, predicted=eight , true=eight , accuracy=1.00
ID=  970, predicted=class3, true=class3, accuracy=1.00
ID=  971, predicted=eight , true=eight , accuracy=1.00
ID=  972, predicted=class5, true=class5, accuracy=1.00
ID=  973, predicted=four  , true=four  , accuracy=1.00
ID=  974, predicted=class7, true=class7, accuracy=1.00
ID=  975, predicted=class5, true=class5, accuracy=1.00
ID=  976, predicted=four  , true=four  , accuracy=1.00
ID=  977, predicted=zero  , true=zero  , accuracy=1.00
ID=  978, predicted=two   , true=two   , accuracy=1.00
ID=  979, predicted=eight , true=eight , accuracy=1.00
ID=  980, predicted=six   , true=six   , accuracy=1.00
ID=  981, predicted=class1, true=class1, accuracy=1.00
ID=  982, predicted=class3, true=class3, accuracy=1.00
ID=  983, predicted=six   , true=six   , accuracy=1.00
ID=  984, predicted=class9, true=class9, accuracy=1.00
ID=  985, predicted=four  , true=four  , accuracy=1.00
ID=  986, predicted=class5, true=class5, accuracy=1.00
ID=  987, predicted=zero  , true=eight , accuracy=0.00
ID=  988, predicted=six   , true=zero  , accuracy=0.00
ID=  989, predicted=class5, true=class5, accuracy=1.00
ID=  990, predicted=six   , true=six   , accuracy=1.00
ID=  991, predicted=eight , true=eight , accuracy=1.00
ID=  992, predicted=class9, true=class1, accuracy=0.00
ID=  993, predicted=two   , true=two   , accuracy=1.00
ID=  994, predicted=six   , true=six   , accuracy=1.00
ID=  995, predicted=six   , true=six   , accuracy=1.00
ID=  996, predicted=six   , true=class1, accuracy=0.00
ID=  997, predicted=class3, true=class3, accuracy=1.00
ID=  998, predicted=class5, true=class5, accuracy=1.00
ID=  999, predicted=zero  , true=eight , accuracy=0.00
ID= 1000, predicted=two   , true=two   , accuracy=1.00
ID= 1001, predicted=class7, true=class7, accuracy=1.00
ID= 1002, predicted=class5, true=class9, accuracy=0.00
ID= 1003, predicted=two   , true=two   , accuracy=1.00
ID= 1004, predicted=four  , true=four  , accuracy=1.00
ID= 1005, predicted=four  , true=four  , accuracy=1.00
ID= 1006, predicted=four  , true=four  , accuracy=1.00
ID= 1007, predicted=class9, true=class9, accuracy=1.00
ID= 1008, predicted=class3, true=class3, accuracy=1.00
ID= 1009, predicted=six   , true=six   , accuracy=1.00
ID= 1010, predicted=class7, true=class7, accuracy=1.00
ID= 1011, predicted=zero  , true=zero  , accuracy=1.00
ID= 1012, predicted=class9, true=class9, accuracy=1.00
ID= 1013, predicted=four  , true=four  , accuracy=1.00
ID= 1014, predicted=class3, true=class3, accuracy=1.00
ID= 1015, predicted=class5, true=class5, accuracy=1.00
ID= 1016, predicted=four  , true=four  , accuracy=1.00
ID= 1017, predicted=class9, true=class9, accuracy=1.00
ID= 1018, predicted=four  , true=four  , accuracy=1.00
ID= 1019, predicted=six   , true=six   , accuracy=1.00
ID= 1020, predicted=class1, true=class1, accuracy=1.00
ID= 1021, predicted=two   , true=two   , accuracy=1.00
ID= 1022, predicted=class5, true=class5, accuracy=1.00
ID= 1023, predicted=class1, true=class1, accuracy=1.00
ID= 1024, predicted=zero  , true=zero  , accuracy=1.00
ID= 1025, predicted=class9, true=class9, accuracy=1.00
ID= 1026, predicted=zero  , true=zero  , accuracy=1.00
ID= 1027, predicted=zero  , true=zero  , accuracy=1.00
ID= 1028, predicted=class3, true=class3, accuracy=1.00
ID= 1029, predicted=four  , true=four  , accuracy=1.00
ID= 1030, predicted=four  , true=four  , accuracy=1.00
ID= 1031, predicted=zero  , true=zero  , accuracy=1.00
ID= 1032, predicted=class3, true=class3, accuracy=1.00
ID= 1033, predicted=class3, true=class3, accuracy=1.00
ID= 1034, predicted=class1, true=class1, accuracy=1.00
ID= 1035, predicted=class9, true=class9, accuracy=1.00
ID= 1036, predicted=six   , true=six   , accuracy=1.00
ID= 1037, predicted=six   , true=two   , accuracy=0.00
ID= 1038, predicted=class9, true=class9, accuracy=1.00
ID= 1039, predicted=class9, true=class9, accuracy=1.00
ID= 1040, predicted=two   , true=two   , accuracy=1.00
ID= 1041, predicted=eight , true=class5, accuracy=0.00
ID= 1042, predicted=class5, true=class5, accuracy=1.00
ID= 1043, predicted=zero  , true=zero  , accuracy=1.00
ID= 1044, predicted=class3, true=class3, accuracy=1.00
ID= 1045, predicted=four  , true=four  , accuracy=1.00
ID= 1046, predicted=eight , true=eight , accuracy=1.00
ID= 1047, predicted=two   , true=two   , accuracy=1.00
ID= 1048, predicted=class5, true=class5, accuracy=1.00
ID= 1049, predicted=six   , true=six   , accuracy=1.00
ID= 1050, predicted=class7, true=class7, accuracy=1.00
ID= 1051, predicted=four  , true=four  , accuracy=1.00
ID= 1052, predicted=eight , true=eight , accuracy=1.00
ID= 1053, predicted=six   , true=six   , accuracy=1.00
ID= 1054, predicted=class3, true=class3, accuracy=1.00
ID= 1055, predicted=class5, true=class5, accuracy=1.00
ID= 1056, predicted=class7, true=class7, accuracy=1.00
ID= 1057, predicted=zero  , true=zero  , accuracy=1.00
ID= 1058, predicted=class9, true=class9, accuracy=1.00
ID= 1059, predicted=class1, true=class1, accuracy=1.00
ID= 1060, predicted=six   , true=six   , accuracy=1.00
ID= 1061, predicted=class1, true=class1, accuracy=1.00
ID= 1062, predicted=four  , true=four  , accuracy=1.00
ID= 1063, predicted=class7, true=class7, accuracy=1.00
ID= 1064, predicted=class9, true=class9, accuracy=1.00
ID= 1065, predicted=class1, true=class1, accuracy=1.00
ID= 1066, predicted=four  , true=four  , accuracy=1.00
ID= 1067, predicted=class7, true=six   , accuracy=0.00
ID= 1068, predicted=class1, true=class7, accuracy=0.00
ID= 1069, predicted=two   , true=two   , accuracy=1.00
ID= 1070, predicted=two   , true=two   , accuracy=1.00
ID= 1071, predicted=four  , true=four  , accuracy=1.00
ID= 1072, predicted=two   , true=two   , accuracy=1.00
ID= 1073, predicted=class5, true=class5, accuracy=1.00
ID= 1074, predicted=eight , true=eight , accuracy=1.00
ID= 1075, predicted=class3, true=class3, accuracy=1.00
ID= 1076, predicted=six   , true=six   , accuracy=1.00
ID= 1077, predicted=class5, true=class5, accuracy=1.00
ID= 1078, predicted=class5, true=class5, accuracy=1.00
ID= 1079, predicted=class7, true=class1, accuracy=0.00
ID= 1080, predicted=class5, true=eight , accuracy=0.00
ID= 1081, predicted=class9, true=class9, accuracy=1.00
ID= 1082, predicted=eight , true=eight , accuracy=1.00
ID= 1083, predicted=four  , true=four  , accuracy=1.00
ID= 1084, predicted=class9, true=class9, accuracy=1.00
ID= 1085, predicted=two   , true=class1, accuracy=0.00
ID= 1086, predicted=class9, true=class9, accuracy=1.00
ID= 1087, predicted=six   , true=six   , accuracy=1.00
ID= 1088, predicted=class9, true=class9, accuracy=1.00
ID= 1089, predicted=class9, true=class9, accuracy=1.00
ID= 1090, predicted=four  , true=four  , accuracy=1.00
ID= 1091, predicted=four  , true=four  , accuracy=1.00
ID= 1092, predicted=zero  , true=zero  , accuracy=1.00
ID= 1093, predicted=zero  , true=zero  , accuracy=1.00
ID= 1094, predicted=class3, true=class3, accuracy=1.00
ID= 1095, predicted=four  , true=four  , accuracy=1.00
ID= 1096, predicted=class7, true=class7, accuracy=1.00
ID= 1097, predicted=four  , true=four  , accuracy=1.00
ID= 1098, predicted=two   , true=two   , accuracy=1.00
ID= 1099, predicted=six   , true=six   , accuracy=1.00
ID= 1100, predicted=class9, true=class9, accuracy=1.00
ID= 1101, predicted=class5, true=class5, accuracy=1.00
ID= 1102, predicted=zero  , true=zero  , accuracy=1.00
ID= 1103, predicted=class5, true=class5, accuracy=1.00
ID= 1104, predicted=six   , true=six   , accuracy=1.00
ID= 1105, predicted=eight , true=eight , accuracy=1.00
ID= 1106, predicted=six   , true=six   , accuracy=1.00
ID= 1107, predicted=class1, true=class1, accuracy=1.00
ID= 1108, predicted=class1, true=class1, accuracy=1.00
ID= 1109, predicted=zero  , true=zero  , accuracy=1.00
ID= 1110, predicted=class1, true=class5, accuracy=0.00
ID= 1111, predicted=zero  , true=zero  , accuracy=1.00
ID= 1112, predicted=class9, true=class9, accuracy=1.00
ID= 1113, predicted=six   , true=six   , accuracy=1.00
ID= 1114, predicted=class7, true=class7, accuracy=1.00
ID= 1115, predicted=six   , true=six   , accuracy=1.00
ID= 1116, predicted=zero  , true=zero  , accuracy=1.00
ID= 1117, predicted=six   , true=six   , accuracy=1.00
ID= 1118, predicted=two   , true=class1, accuracy=0.00
ID= 1119, predicted=class5, true=class5, accuracy=1.00
ID= 1120, predicted=class5, true=class5, accuracy=1.00
ID= 1121, predicted=class5, true=class5, accuracy=1.00
ID= 1122, predicted=class7, true=class7, accuracy=1.00
ID= 1123, predicted=four  , true=four  , accuracy=1.00
ID= 1124, predicted=six   , true=six   , accuracy=1.00
ID= 1125, predicted=class5, true=class5, accuracy=1.00
ID= 1126, predicted=two   , true=two   , accuracy=1.00
ID= 1127, predicted=four  , true=class1, accuracy=0.00
ID= 1128, predicted=class7, true=class7, accuracy=1.00
ID= 1129, predicted=class7, true=class7, accuracy=1.00
ID= 1130, predicted=class5, true=eight , accuracy=0.00
ID= 1131, predicted=four  , true=class1, accuracy=0.00
ID= 1132, predicted=class9, true=class9, accuracy=1.00
ID= 1133, predicted=four  , true=four  , accuracy=1.00
ID= 1134, predicted=class1, true=two   , accuracy=0.00
ID= 1135, predicted=two   , true=two   , accuracy=1.00
ID= 1136, predicted=two   , true=two   , accuracy=1.00
ID= 1137, predicted=four  , true=four  , accuracy=1.00
ID= 1138, predicted=class9, true=class9, accuracy=1.00
ID= 1139, predicted=class9, true=class9, accuracy=1.00
ID= 1140, predicted=eight , true=eight , accuracy=1.00
ID= 1141, predicted=eight , true=eight , accuracy=1.00
ID= 1142, predicted=six   , true=six   , accuracy=1.00
ID= 1143, predicted=class1, true=class1, accuracy=1.00
ID= 1144, predicted=class7, true=class7, accuracy=1.00
ID= 1145, predicted=six   , true=six   , accuracy=1.00
ID= 1146, predicted=class9, true=class9, accuracy=1.00
ID= 1147, predicted=class9, true=class9, accuracy=1.00
ID= 1148, predicted=class1, true=class1, accuracy=1.00
ID= 1149, predicted=class5, true=class5, accuracy=1.00
ID= 1150, predicted=six   , true=six   , accuracy=1.00
ID= 1151, predicted=class1, true=class1, accuracy=1.00
ID= 1152, predicted=eight , true=eight , accuracy=1.00
ID= 1153, predicted=class7, true=two   , accuracy=0.00
ID= 1154, predicted=six   , true=six   , accuracy=1.00
ID= 1155, predicted=eight , true=eight , accuracy=1.00
ID= 1156, predicted=class1, true=class1, accuracy=1.00
ID= 1157, predicted=eight , true=eight , accuracy=1.00
ID= 1158, predicted=class1, true=class9, accuracy=0.00
ID= 1159, predicted=class9, true=eight , accuracy=0.00
ID= 1160, predicted=class1, true=class9, accuracy=0.00
ID= 1161, predicted=class3, true=class3, accuracy=1.00
ID= 1162, predicted=class7, true=class7, accuracy=1.00
ID= 1163, predicted=class7, true=class7, accuracy=1.00
ID= 1164, predicted=eight , true=six   , accuracy=0.00
ID= 1165, predicted=two   , true=two   , accuracy=1.00
ID= 1166, predicted=six   , true=six   , accuracy=1.00
ID= 1167, predicted=class1, true=class1, accuracy=1.00
ID= 1168, predicted=zero  , true=zero  , accuracy=1.00
ID= 1169, predicted=six   , true=six   , accuracy=1.00
ID= 1170, predicted=class3, true=class3, accuracy=1.00
ID= 1171, predicted=six   , true=six   , accuracy=1.00
ID= 1172, predicted=eight , true=eight , accuracy=1.00
ID= 1173, predicted=class1, true=class1, accuracy=1.00
ID= 1174, predicted=six   , true=six   , accuracy=1.00
ID= 1175, predicted=zero  , true=zero  , accuracy=1.00
ID= 1176, predicted=class1, true=class1, accuracy=1.00
ID= 1177, predicted=class1, true=six   , accuracy=0.00
ID= 1178, predicted=class7, true=class7, accuracy=1.00
ID= 1179, predicted=class3, true=class3, accuracy=1.00
ID= 1180, predicted=four  , true=four  , accuracy=1.00
ID= 1181, predicted=zero  , true=zero  , accuracy=1.00
ID= 1182, predicted=two   , true=two   , accuracy=1.00
ID= 1183, predicted=eight , true=eight , accuracy=1.00
ID= 1184, predicted=class9, true=class9, accuracy=1.00
ID= 1185, predicted=class3, true=class3, accuracy=1.00
ID= 1186, predicted=class9, true=class9, accuracy=1.00
ID= 1187, predicted=class9, true=two   , accuracy=0.00
ID= 1188, predicted=class7, true=class7, accuracy=1.00
ID= 1189, predicted=class7, true=class7, accuracy=1.00
ID= 1190, predicted=class7, true=class7, accuracy=1.00
ID= 1191, predicted=class7, true=class7, accuracy=1.00
ID= 1192, predicted=class9, true=class1, accuracy=0.00
ID= 1193, predicted=four  , true=four  , accuracy=1.00
